Order ID,Order Date,Customer Name,Region,Category,Sales,Quantity,Discount,Profit
CA-2014-109897,8/12/2014,Ben Wallace,West,Furniture,85.44,3,0,31.6128
US-2014-143581,8/19/2014,Bill Shonely,South,Office Supplies,344.91,3,0,10.3473
CA-2015-129217,5/10/2015,Dennis Pardue,Central,Office Supplies,70.97,5,0.8,-191.619
CA-2015-129217,5/10/2015,Dennis Pardue,Central,Office Supplies,36.784,2,0.2,3.6784
CA-2016-133816,5/10/2016,Christopher Schild,East,Technology,743.988,2,0.4,-123.998
CA-2015-140221,3/5/2015,Maribeth Schnelling,Central,Office Supplies,11.212,2,0.8,-16.818
CA-2015-140221,3/5/2015,Maribeth Schnelling,Central,Furniture,4.712,2,0.6,-1.8848
CA-2015-140221,3/5/2015,Maribeth Schnelling,Central,Office Supplies,180.98,5,0.8,-470.548
CA-2015-140221,3/5/2015,Maribeth Schnelling,Central,Office Supplies,60.416,2,0.2,6.0416
CA-2017-152310,8/12/2017,Dana Kaydos,West,Technology,299.99,1,0,89.997
CA-2017-152310,8/12/2017,Dana Kaydos,West,Office Supplies,192.16,4,0,92.2368
CA-2017-152310,8/12/2017,Dana Kaydos,West,Technology,242.624,8,0.2,27.2952
CA-2017-152310,8/12/2017,Dana Kaydos,West,Office Supplies,46.74,3,0,11.685
CA-2017-152310,8/12/2017,Dana Kaydos,West,Technology,174.95,5,0,12.2465
CA-2017-152310,8/12/2017,Dana Kaydos,West,Office Supplies,100.704,6,0.2,37.764
CA-2016-118101,6/26/2016,Skye Norling,Central,Office Supplies,368.91,9,0,180.7659
CA-2016-118101,6/26/2016,Skye Norling,Central,Office Supplies,8.02,1,0,3.7694
CA-2016-118101,6/26/2016,Skye Norling,Central,Office Supplies,171.04,4,0,44.4704
CA-2016-100307,12/15/2016,Tony Chapman,South,Office Supplies,19.44,3,0,9.3312
CA-2015-138457,9/13/2015,Anne McFarland,South,Office Supplies,13.092,4,0.7,-10.0372
CA-2014-131800,12/30/2014,Astrea Jones,East,Office Supplies,122.94,3,0,30.735
CA-2014-131800,12/30/2014,Astrea Jones,East,Office Supplies,35.448,7,0.2,12.8499
CA-2014-118304,4/29/2014,Katherine Hughes,East,Technology,19.98,2,0,5.1948
CA-2017-121790,1/30/2017,Liz Preis,Central,Furniture,69.375,1,0.5,-47.175
CA-2017-121790,1/30/2017,Liz Preis,Central,Office Supplies,31.68,4,0.2,2.772
CA-2017-121790,1/30/2017,Liz Preis,Central,Technology,2003.168,4,0.2,250.396
CA-2017-121790,1/30/2017,Liz Preis,Central,Office Supplies,9.344,2,0.2,3.1536
CA-2016-169670,12/25/2016,Joe Elijah,East,Furniture,2563.056,8,0.1,313.2624
CA-2016-139549,10/20/2016,Muhammed Yedwab,West,Furniture,387.136,4,0.2,4.8392
CA-2015-104059,6/13/2015,Frank Carlisle,East,Office Supplies,3.424,1,0.2,0.2996
CA-2017-164112,6/30/2017,Neil Ducich,East,Office Supplies,1085.42,7,0,282.2092
CA-2015-143882,6/26/2015,Dennis Bolton,East,Office Supplies,43.056,9,0.2,15.6078
US-2016-139262,2/21/2016,Lindsay Castell,South,Office Supplies,3.762,3,0.7,-2.7588
US-2016-139262,2/21/2016,Lindsay Castell,South,Office Supplies,34.86,2,0.7,-26.726
US-2016-139262,2/21/2016,Lindsay Castell,South,Office Supplies,432.456,3,0.2,32.4342
CA-2017-146192,4/22/2017,Bruce Degenhardt,South,Office Supplies,675.06,3,0,87.7578
CA-2017-134810,5/9/2017,Matt Connell,South,Office Supplies,65.232,3,0.2,22.0158
CA-2017-134810,5/9/2017,Matt Connell,South,Furniture,207,3,0.2,25.875
CA-2015-154284,12/21/2015,Sam Zeldin,Central,Technology,600.53,2,0.3,137.264
CA-2015-154284,12/21/2015,Sam Zeldin,Central,Office Supplies,59.904,2,0.2,14.2272
CA-2015-154284,12/21/2015,Sam Zeldin,Central,Technology,637.44,8,0.2,135.456
CA-2015-154284,12/21/2015,Sam Zeldin,Central,Furniture,51.756,3,0.6,-33.6414
CA-2014-156244,8/12/2014,Duane Huffman,South,Office Supplies,31.104,6,0.2,10.8864
CA-2014-156244,8/12/2014,Duane Huffman,South,Office Supplies,47.96,5,0.2,4.1965
CA-2014-156244,8/12/2014,Duane Huffman,South,Technology,158.928,7,0.2,41.7186
CA-2014-156244,8/12/2014,Duane Huffman,South,Office Supplies,211.248,6,0.2,15.8436
CA-2014-156244,8/12/2014,Duane Huffman,South,Office Supplies,5.552,2,0.2,-1.041
CA-2014-156244,8/12/2014,Duane Huffman,South,Office Supplies,2.952,1,0.2,0.9963
CA-2015-106362,12/11/2015,Lena Creighton,East,Office Supplies,10.332,3,0.7,-7.5768
US-2017-168802,11/3/2017,Jack O'Briant,West,Office Supplies,18.368,4,0.2,5.9696
US-2017-146906,3/13/2017,Meg Tillman,East,Technology,299.9,2,0,74.975
CA-2016-166380,5/30/2016,Edward Becker,South,Office Supplies,26.55,9,0,12.744
CA-2016-166380,5/30/2016,Edward Becker,South,Technology,111.98,2,0,26.8752
US-2015-158911,7/5/2015,Roland Schwarz,South,Furniture,4.928,2,0.2,0.7392
US-2015-158911,7/5/2015,Roland Schwarz,South,Office Supplies,11.784,3,0.2,4.2717
US-2014-103338,3/11/2014,Richard Bierner,West,Office Supplies,7.98,3,0,2.0748
CA-2015-109169,4/20/2015,Olvera Toch,Central,Office Supplies,180.96,2,0,81.432
US-2017-167318,7/26/2017,George Zrebassa,West,Technology,1649.95,5,0,659.98
US-2017-167318,7/26/2017,George Zrebassa,West,Furniture,362.352,3,0.2,45.294
US-2014-120313,10/31/2014,Nancy Lomonaco,West,Technology,73.584,2,0.2,8.2782
CA-2017-135419,11/3/2017,Bruce Geld,West,Furniture,486.368,4,0.2,36.4776
CA-2016-128671,8/11/2016,Michelle Tran,Central,Office Supplies,32.4,5,0,15.552
CA-2016-128671,8/11/2016,Michelle Tran,Central,Office Supplies,41.86,7,0,19.2556
CA-2016-128671,8/11/2016,Michelle Tran,Central,Office Supplies,77.56,2,0,35.6776
CA-2016-149335,7/25/2016,Becky Castell,West,Office Supplies,37.17,9,0,11.151
CA-2014-168312,3/1/2014,Giulietta Weimer,Central,Office Supplies,137.352,3,0.2,8.5845
CA-2014-168312,3/1/2014,Giulietta Weimer,Central,Furniture,376.509,3,0.3,-43.0296
US-2017-105935,1/26/2017,Bradley Drucker,South,Furniture,62.72,4,0,24.4608
US-2017-105935,1/26/2017,Bradley Drucker,South,Technology,2939.93,7,0,764.3818
CA-2014-161508,7/12/2014,Paul Van Hugh,Central,Furniture,512.358,3,0.3,-14.6388
CA-2014-161508,7/12/2014,Paul Van Hugh,Central,Office Supplies,3.488,2,0.2,0.5668
CA-2014-161508,7/12/2014,Paul Van Hugh,Central,Office Supplies,22.288,7,0.2,3.9004
CA-2014-161508,7/12/2014,Paul Van Hugh,Central,Office Supplies,16.032,3,0.2,5.6112
CA-2017-130904,4/11/2017,Henry MacAllister,South,Office Supplies,1.752,1,0.2,0.1533
CA-2017-130904,4/11/2017,Henry MacAllister,South,Office Supplies,20.992,8,0.2,2.3616
CA-2017-133620,11/13/2017,Erin Mull,East,Office Supplies,11.21,1,0,3.363
CA-2015-142937,12/5/2015,Sandra Flanagan,Central,Office Supplies,45.04,2,0.2,4.504
US-2016-149790,9/26/2016,Shahid Collister,Central,Office Supplies,15.624,2,0.8,-24.9984
CA-2016-130778,11/19/2016,Natalie DeCherney,East,Office Supplies,8.74,2,0,2.2724
CA-2016-130778,11/19/2016,Natalie DeCherney,East,Office Supplies,44.75,5,0,20.585
CA-2017-144456,9/8/2017,Frank Carlisle,South,Office Supplies,61.68,5,0.2,5.397
CA-2017-144456,9/8/2017,Frank Carlisle,South,Technology,158.376,3,0.2,13.8579
CA-2017-103478,7/21/2017,Kelly Lampkin,Central,Office Supplies,2.864,4,0.8,-4.5824
CA-2017-103478,7/21/2017,Kelly Lampkin,Central,Office Supplies,94.192,7,0.8,-164.836
CA-2017-118577,10/6/2017,Xylona Preis,East,Office Supplies,143.7,3,0,68.976
CA-2017-118577,10/6/2017,Xylona Preis,East,Office Supplies,6.48,1,0,3.1104
CA-2017-113572,11/7/2017,Frank Preis,East,Technology,7.88,4,0,2.5216
CA-2016-153269,3/9/2016,Pamela Stobb,East,Office Supplies,11.21,1,0,3.363
CA-2016-153269,3/9/2016,Pamela Stobb,East,Furniture,354.9,5,0,88.725
CA-2016-153269,3/9/2016,Pamela Stobb,East,Office Supplies,17.94,3,0,8.7906
CA-2016-153269,3/9/2016,Pamela Stobb,East,Office Supplies,51.8,4,0,23.31
CA-2017-161655,5/13/2017,Carl Weiss,East,Office Supplies,299.52,9,0,149.76
CA-2016-101469,7/2/2016,Katherine Hughes,South,Office Supplies,7.7,2,0,3.157
CA-2014-153087,12/27/2014,Tamara Chand,South,Office Supplies,23.92,4,0,11.7208
CA-2014-153087,12/27/2014,Tamara Chand,South,Technology,498,5,0,184.26
CA-2017-135076,4/13/2017,Yana Sorensen,West,Furniture,436.704,6,0.2,-38.2116
CA-2014-161634,11/14/2014,Chris Cortes,South,Office Supplies,32.4,5,0,15.552
CA-2017-141481,6/11/2017,Zuschuss Donatelli,West,Office Supplies,61.44,3,0,16.5888
CA-2016-132549,11/25/2016,Jay Kimmel,South,Office Supplies,73.36,7,0,19.8072
US-2014-155544,3/21/2014,Gary McGarr,South,Office Supplies,59.2,5,0.2,22.2
US-2014-155544,3/21/2014,Gary McGarr,South,Furniture,32.952,3,0.2,6.5904
US-2014-155544,3/21/2014,Gary McGarr,South,Furniture,218.376,3,0.2,-10.9188
US-2015-115238,4/30/2015,Jane Waco,East,Furniture,31.4,5,0,13.188
US-2015-115238,4/30/2015,Jane Waco,East,Furniture,9.48,1,0,3.792
US-2015-115238,4/30/2015,Jane Waco,East,Technology,209.5,10,0,58.66
US-2015-115238,4/30/2015,Jane Waco,East,Furniture,24.3,5,0,10.449
US-2015-115238,4/30/2015,Jane Waco,East,Office Supplies,6.48,1,0,3.1104
CA-2017-132199,5/3/2017,Bill Overfelt,East,Furniture,32.448,2,0.2,7.3008
CA-2017-132199,5/3/2017,Bill Overfelt,East,Office Supplies,26.388,4,0.7,-17.592
CA-2017-132199,5/3/2017,Bill Overfelt,East,Furniture,373.47,5,0.4,-112.041
CA-2017-132199,5/3/2017,Bill Overfelt,East,Office Supplies,64.2,5,0.7,-44.94
CA-2017-132199,5/3/2017,Bill Overfelt,East,Office Supplies,8,2,0.2,2.8
CA-2016-163174,8/26/2016,Xylona Preis,South,Furniture,186.54,3,0,41.0388
CA-2014-110555,4/11/2014,Michelle Moray,West,Office Supplies,87.08,7,0,24.3824
CA-2014-110555,4/11/2014,Michelle Moray,West,Technology,105.584,2,0.2,9.2386
CA-2014-110555,4/11/2014,Michelle Moray,West,Technology,217.44,6,0,91.3248
CA-2017-147207,1/2/2017,Trudy Schmidt,Central,Office Supplies,31.744,2,0.2,3.968
CA-2017-147207,1/2/2017,Trudy Schmidt,Central,Office Supplies,5.432,2,0.8,-13.58
CA-2017-147207,1/2/2017,Trudy Schmidt,Central,Furniture,913.43,5,0.3,-169.637
CA-2017-147207,1/2/2017,Trudy Schmidt,Central,Office Supplies,372.144,3,0.2,27.9108
CA-2017-137631,4/28/2017,Janet Lee,South,Technology,751.984,2,0.2,84.5982
CA-2017-157273,1/30/2017,Sam Zeldin,West,Technology,604.768,4,0.2,60.4768
CA-2014-109918,9/7/2014,Lisa Ryan,West,Office Supplies,27.36,4,0,7.3872
CA-2014-109918,9/7/2014,Lisa Ryan,West,Office Supplies,20.56,2,0,9.6632
CA-2014-109918,9/7/2014,Lisa Ryan,West,Office Supplies,83.92,5,0.2,31.47
CA-2016-118745,6/11/2016,Seth Vernon,West,Furniture,902.712,3,0.2,33.8517
CA-2016-163972,10/17/2016,Michael Granlund,West,Furniture,120.666,2,0.15,21.294
CA-2014-165393,12/27/2014,Nathan Cano,Central,Office Supplies,4.984,1,0.8,-8.4728
CA-2016-113726,11/24/2016,Steve Carroll,West,Furniture,82.26,3,0,33.7266
CA-2016-152940,11/10/2016,Rose O'Brian,West,Office Supplies,29.74,1,0,4.461
CA-2015-158701,1/5/2015,James Lanier,West,Office Supplies,87.36,6,0,23.5872
CA-2015-158701,1/5/2015,James Lanier,West,Office Supplies,56.16,6,0.2,17.55
CA-2017-156272,3/21/2017,Pauline Webber,South,Office Supplies,64.384,1,0.2,8.048
CA-2015-162964,11/12/2015,Monica Federle,Central,Office Supplies,64.784,1,0.2,-14.5764
CA-2015-162964,11/12/2015,Monica Federle,Central,Office Supplies,15.552,3,0.2,5.6376
CA-2015-162964,11/12/2015,Monica Federle,Central,Office Supplies,223.888,7,0.2,69.965
CA-2014-103527,9/9/2014,Chris Cortes,Central,Office Supplies,10.896,3,0.2,3.405
CA-2016-134544,3/17/2016,Anna Chung,West,Technology,84.784,2,0.2,-20.1362
CA-2016-163048,2/8/2016,Mark Haberlin,Central,Furniture,241.5,4,0.3,0
CA-2016-145135,11/26/2016,Cynthia Delaney,East,Technology,59.97,3,0,14.9925
CA-2016-145135,11/26/2016,Cynthia Delaney,East,Office Supplies,13.36,2,0,6.4128
CA-2017-137582,9/4/2017,Cynthia Voltz,West,Office Supplies,11.808,3,0.2,4.1328
CA-2015-149601,5/28/2015,Trudy Brown,East,Office Supplies,16.24,1,0,2.436
CA-2015-149601,5/28/2015,Trudy Brown,East,Office Supplies,77.55,5,0,21.714
CA-2014-139423,11/1/2014,Deirdre Greer,East,Office Supplies,76.12,2,0,22.0748
CA-2016-102596,12/27/2016,Ross DeVincentis,East,Office Supplies,17.184,6,0.2,6.2292
CA-2017-153227,12/4/2017,Chris Selesnick,West,Office Supplies,11.76,2,0,5.7624
CA-2017-110625,12/23/2017,Julia Barnett,East,Furniture,27.46,2,0,9.8856
CA-2016-142594,12/1/2016,Eva Jacobs,East,Technology,137.94,3,0,35.8644
CA-2016-142594,12/1/2016,Eva Jacobs,East,Furniture,111.15,5,0,48.906
CA-2016-142594,12/1/2016,Eva Jacobs,East,Office Supplies,901.95,3,0,297.6435
CA-2016-142594,12/1/2016,Eva Jacobs,East,Furniture,366.009,3,0.3,-47.0583
CA-2014-152254,6/30/2014,Brian DeCherney,South,Office Supplies,310.688,7,0.2,108.7408
US-2014-120236,9/3/2014,Mathew Reese,Central,Office Supplies,7.68,5,0.8,-11.52
CA-2017-120061,11/2/2017,Sharelle Roach,East,Furniture,155.372,2,0.3,-35.5136
CA-2015-133837,4/13/2015,Thea Hendricks,West,Office Supplies,10.744,1,0.2,0.8058
CA-2015-110814,12/5/2015,Brian Derr,East,Office Supplies,232.4,5,0.2,78.435
CA-2015-110814,12/5/2015,Brian Derr,East,Furniture,164.646,3,0.1,12.8058
CA-2015-110814,12/5/2015,Brian Derr,East,Office Supplies,22.68,2,0,11.1132
CA-2016-154067,2/1/2016,Suzanne McNair,West,Office Supplies,105.52,4,0,48.5392
CA-2017-140480,7/8/2017,Harold Engle,East,Furniture,83.92,4,0,5.8744
CA-2017-140480,7/8/2017,Harold Engle,East,Technology,141.9,5,0,58.179
CA-2017-140480,7/8/2017,Harold Engle,East,Furniture,39.98,2,0,9.1954
CA-2017-140480,7/8/2017,Harold Engle,East,Office Supplies,28.91,7,0,8.673
CA-2017-140480,7/8/2017,Harold Engle,East,Office Supplies,174.95,5,0,45.487
CA-2015-134082,12/11/2015,Jim Kriz,West,Office Supplies,110.528,4,0.2,38.6848
CA-2016-130820,11/15/2016,Odella Nelson,South,Furniture,630.024,4,0.4,-199.5076
CA-2016-159765,5/9/2016,Thea Hendricks,South,Office Supplies,27.86,7,0,9.1938
CA-2017-132290,3/10/2017,Maribeth Dona,Central,Furniture,933.408,4,0.3,-173.3472
CA-2016-147109,12/17/2016,Adam Hart,Central,Office Supplies,51.84,10,0.2,18.144
CA-2016-147109,12/17/2016,Adam Hart,Central,Technology,165.6,3,0.2,-6.21
CA-2017-107265,4/6/2017,Max Ludwig,Central,Office Supplies,106.32,3,0,49.9704
CA-2017-118199,5/9/2017,Laurel Beltran,West,Office Supplies,147.92,5,0.2,46.225
CA-2017-118199,5/9/2017,Laurel Beltran,West,Office Supplies,104.28,3,0,26.07
CA-2017-118199,5/9/2017,Laurel Beltran,West,Furniture,286.85,1,0,63.107
CA-2017-118199,5/9/2017,Laurel Beltran,West,Office Supplies,66.96,4,0,2.6784
CA-2017-118199,5/9/2017,Laurel Beltran,West,Technology,199.98,2,0,87.9912
CA-2017-150091,10/12/2017,Nora Paige,East,Technology,45,3,0,4.95
CA-2017-150091,10/12/2017,Nora Paige,East,Office Supplies,17.9,5,0,8.771
CA-2017-150091,10/12/2017,Nora Paige,East,Furniture,40.48,2,0,17.4064
CA-2017-150091,10/12/2017,Nora Paige,East,Furniture,2154.9,5,0,129.294
CA-2016-137652,8/28/2016,Edward Becker,East,Office Supplies,18.432,8,0.7,-12.288
CA-2015-128356,10/2/2015,Resi Pölking,West,Office Supplies,10.944,2,0.2,0.9576
CA-2017-167017,11/23/2017,Dan Campbell,Central,Office Supplies,4.36,2,0,0.1744
US-2017-132220,11/12/2017,Don Jones,West,Technology,62.352,6,0.2,-10.9116
CA-2016-118129,12/19/2016,Clay Ludtke,East,Furniture,303.92,5,0.2,-30.392
US-2014-113124,3/30/2014,Nat Carroll,Central,Office Supplies,129.3,2,0,6.465
CA-2017-155621,11/8/2017,Kean Nguyen,East,Furniture,274.2,10,0,112.422
US-2014-127635,9/14/2014,Scott Cohen,Central,Office Supplies,6.048,4,0.2,-1.3608
US-2014-127635,9/14/2014,Scott Cohen,Central,Office Supplies,6.848,2,0.2,2.14
US-2014-127635,9/14/2014,Scott Cohen,Central,Furniture,9.96,5,0.6,-6.723
US-2014-127635,9/14/2014,Scott Cohen,Central,Office Supplies,8.552,2,0.8,-13.6832
CA-2015-151470,9/20/2015,Anne McFarland,West,Office Supplies,45.584,11,0.2,16.5242
CA-2015-112823,12/10/2015,Ryan Akin,East,Technology,25.488,2,0.2,4.4604
CA-2014-108861,5/28/2014,Magdelene Morse,West,Office Supplies,136.96,4,0.2,51.36
CA-2017-114370,3/14/2017,Brad Norvell,Central,Technology,49.616,2,0.2,4.9616
CA-2016-158302,12/8/2016,Julia Barnett,East,Office Supplies,10.584,3,0.2,3.4398
CA-2017-145779,5/6/2017,Doug Bickford,West,Office Supplies,84.416,4,0.2,27.4352
US-2016-155173,3/6/2016,Julia Barnett,East,Technology,431.94,2,0.4,-71.99
US-2016-155173,3/6/2016,Julia Barnett,East,Office Supplies,2.043,1,0.7,-1.4982
US-2016-155173,3/6/2016,Julia Barnett,East,Technology,68.238,3,0.4,-12.5103
CA-2017-125451,10/23/2017,Adam Hart,East,Furniture,240.744,4,0.3,-13.7568
CA-2017-125451,10/23/2017,Adam Hart,East,Furniture,35,4,0,14.7
CA-2017-125451,10/23/2017,Adam Hart,East,Furniture,210.68,2,0,50.5632
CA-2017-125451,10/23/2017,Adam Hart,East,Furniture,637.896,3,0.3,-127.5792
CA-2017-125451,10/23/2017,Adam Hart,East,Office Supplies,43.44,8,0,21.2856
CA-2017-125451,10/23/2017,Adam Hart,East,Office Supplies,2.22,1,0,0.666
CA-2014-131387,4/28/2014,Arianne Irving,West,Technology,1679.96,5,0.2,125.997
CA-2016-125087,4/18/2016,Thea Hudgings,Central,Furniture,344.372,4,0.3,-93.4724
CA-2016-125087,4/18/2016,Thea Hudgings,Central,Office Supplies,1554.936,3,0.2,77.7468
CA-2016-125087,4/18/2016,Thea Hudgings,Central,Furniture,127.88,5,0.6,-67.137
CA-2016-154081,5/22/2016,Jim Epp,West,Technology,222.384,2,0.2,22.2384
US-2017-118556,5/28/2017,Tiffany House,Central,Furniture,106.869,3,0.3,-29.0073
US-2017-118556,5/28/2017,Tiffany House,Central,Office Supplies,3.564,3,0.8,-6.237
CA-2014-126200,8/25/2014,Joe Elijah,Central,Office Supplies,25.68,3,0.8,-39.804
CA-2014-126200,8/25/2014,Joe Elijah,Central,Office Supplies,12.384,3,0.8,-19.8144
CA-2014-146500,8/30/2014,Annie Thurman,East,Office Supplies,25.3,5,0,11.891
CA-2014-146500,8/30/2014,Annie Thurman,East,Office Supplies,95.94,3,0,9.594
CA-2015-169537,9/3/2015,John Huston,Central,Office Supplies,7.5,2,0,3.6
CA-2014-100881,3/28/2014,Daniel Raglin,West,Technology,302.376,3,0.2,22.6782
CA-2015-144043,5/10/2015,Alan Barnes,West,Technology,46.688,4,0.2,-2.918
CA-2015-116512,4/9/2015,Mick Crebagga,East,Office Supplies,17.94,3,0,3.0498
CA-2015-101000,4/9/2015,Ivan Gibson,East,Office Supplies,370.14,3,0,144.3546
CA-2016-168557,9/19/2016,Frank Hawley,West,Office Supplies,8.928,2,0.2,3.1248
US-2016-164196,11/11/2016,Alejandro Savely,Central,Furniture,2678.94,6,0,241.1046
US-2017-132031,4/23/2017,Parhena Norris,South,Furniture,387.136,4,0.2,-14.5176
US-2017-132031,4/23/2017,Parhena Norris,South,Technology,45.408,2,0.2,11.9196
US-2017-132031,4/23/2017,Parhena Norris,South,Furniture,77.952,3,0.2,-11.6928
US-2017-132031,4/23/2017,Parhena Norris,South,Office Supplies,3,1,0.2,1.05
CA-2015-169733,10/22/2015,Gene McClure,South,Office Supplies,9.952,1,0.2,0.9952
CA-2017-169404,4/9/2017,Noah Childs,East,Office Supplies,37.896,4,0.7,-29.0536
CA-2017-169404,4/9/2017,Noah Childs,East,Office Supplies,65.584,2,0.2,23.7742
CA-2017-134880,10/27/2017,Tamara Willingham,West,Office Supplies,44.784,1,0.2,16.2342
CA-2015-145758,10/30/2015,Barry Französisch,East,Technology,1035.8,4,0,269.308
CA-2017-158736,12/18/2017,Tonja Turnell,West,Office Supplies,5.76,2,0,1.6704
US-2016-119270,3/12/2016,Scot Wooten,West,Office Supplies,19.98,2,0,8.991
CA-2014-109890,7/21/2014,Patrick Gardner,Central,Technology,35.98,2,0,10.0744
CA-2016-138583,5/24/2016,Dennis Pardue,East,Office Supplies,16.656,3,0.2,3.3312
US-2017-118535,2/11/2017,Don Jones,East,Office Supplies,20.7,2,0,9.936
CA-2016-126284,9/20/2016,Edward Nazzal,Central,Office Supplies,83.7,5,0,41.013
CA-2017-142391,9/24/2017,Philip Brown,West,Furniture,199.8,10,0,71.928
CA-2017-124716,3/27/2017,Brendan Dodson,West,Office Supplies,45.68,2,0,21.0128
CA-2017-124716,3/27/2017,Brendan Dodson,West,Office Supplies,110.96,2,0,53.2608
CA-2017-124716,3/27/2017,Brendan Dodson,West,Office Supplies,11.94,3,0,5.97
CA-2016-158841,2/2/2016,Sanjit Engle,South,Technology,8749.95,5,0,2799.984
CA-2016-158841,2/2/2016,Sanjit Engle,South,Office Supplies,36.4,8,0,18.2
CA-2016-158841,2/2/2016,Sanjit Engle,South,Furniture,18.69,7,0,7.1022
CA-2017-106824,7/7/2017,Annie Thurman,West,Office Supplies,5.94,3,0,0.1188
CA-2015-109190,10/23/2015,Craig Carroll,Central,Office Supplies,60.736,8,0.2,20.4984
CA-2015-109190,10/23/2015,Craig Carroll,Central,Technology,479.976,3,0.2,161.9919
CA-2015-109190,10/23/2015,Craig Carroll,Central,Office Supplies,6.08,1,0.8,-10.336
CA-2016-143154,12/2/2016,Alan Schoenberger,West,Technology,165.6,3,0.2,-6.21
CA-2014-169061,3/5/2014,Aimee Bixby,East,Office Supplies,59.52,3,0,15.4752
CA-2014-169061,3/5/2014,Aimee Bixby,East,Technology,479.97,3,0,177.5889
CA-2014-169061,3/5/2014,Aimee Bixby,East,Office Supplies,18.62,2,0,5.3998
CA-2014-169061,3/5/2014,Aimee Bixby,East,Office Supplies,49.632,6,0.2,16.7508
CA-2014-169061,3/5/2014,Aimee Bixby,East,Office Supplies,97.82,2,0,45.9754
CA-2015-102316,3/1/2015,Dave Hallsten,West,Technology,15.984,2,0.2,1.1988
CA-2015-102316,3/1/2015,Dave Hallsten,West,Furniture,184.752,3,0.2,-20.7846
CA-2014-164903,2/20/2014,Steven Roelle,West,Office Supplies,12.96,2,0,6.2208
CA-2016-109400,5/2/2016,Nick Radford,Central,Furniture,366.744,4,0.3,-110.0232
CA-2016-130400,3/8/2016,Sanjit Jacobs,Central,Office Supplies,8.856,9,0.8,-14.1696
CA-2016-130400,3/8/2016,Sanjit Jacobs,Central,Technology,27.96,5,0.2,8.388
CA-2016-130400,3/8/2016,Sanjit Jacobs,Central,Office Supplies,146.352,3,0.2,49.3938
CA-2015-135853,12/11/2015,Cynthia Arntzen,Central,Technology,175.23,11,0,61.3305
CA-2015-135853,12/11/2015,Cynthia Arntzen,Central,Technology,125.99,1,0,31.4975
CA-2015-135853,12/11/2015,Cynthia Arntzen,Central,Office Supplies,23,2,0,10.35
CA-2016-103359,12/22/2016,Lena Creighton,East,Office Supplies,25.584,2,0.2,8.9544
CA-2016-144645,2/2/2016,Noel Staavos,Central,Furniture,73.784,2,0.6,-77.4732
CA-2017-141614,6/5/2017,Noel Staavos,South,Office Supplies,20.736,4,0.2,7.2576
CA-2015-122168,8/21/2015,Henry Goldwyn,South,Office Supplies,17.52,3,0,8.2344
CA-2015-122168,8/21/2015,Henry Goldwyn,South,Office Supplies,35.76,12,0,10.0128
CA-2016-132899,4/7/2016,Sarah Foster,East,Office Supplies,3.64,2,0,0.9828
CA-2017-149720,6/4/2017,Erin Mull,Central,Furniture,30.336,6,0.6,-17.4432
CA-2017-118003,12/4/2017,Doug O'Connell,East,Furniture,12.99,1,0,1.5588
CA-2017-118003,12/4/2017,Doug O'Connell,East,Furniture,182.22,3,0,45.555
CA-2017-118003,12/4/2017,Doug O'Connell,East,Furniture,302.94,3,0,18.1764
CA-2016-141887,1/11/2016,Mark Packer,East,Furniture,54.992,14,0.2,8.9362
US-2016-160206,4/1/2016,Muhammed Yedwab,Central,Technology,12.99,1,0,0.2598
CA-2017-133074,9/21/2017,Doug Bickford,West,Office Supplies,55.86,7,0,27.93
CA-2017-161172,3/16/2017,Susan Pistek,East,Technology,44.376,2,0.4,-7.396
CA-2017-161172,3/16/2017,Susan Pistek,East,Furniture,51.264,6,0.2,7.6896
CA-2017-161172,3/16/2017,Susan Pistek,East,Office Supplies,5.193,3,0.7,-3.462
CA-2017-161172,3/16/2017,Susan Pistek,East,Technology,159.984,2,0.2,43.9956
CA-2017-161172,3/16/2017,Susan Pistek,East,Office Supplies,54.224,2,0.2,3.389
CA-2017-137624,11/10/2017,Maria Etezadi,West,Furniture,241.424,2,0.2,-36.2136
CA-2016-156748,11/30/2016,Bruce Stewart,Central,Office Supplies,33.36,4,0,16.68
CA-2016-156748,11/30/2016,Bruce Stewart,Central,Office Supplies,13.76,2,0,6.3296
CA-2016-156748,11/30/2016,Bruce Stewart,Central,Office Supplies,496.86,7,0,24.843
CA-2016-156748,11/30/2016,Bruce Stewart,Central,Furniture,389.97,3,0,35.0973
CA-2015-169677,1/13/2015,Karen Seio,South,Office Supplies,9.82,2,0,4.8118
US-2014-163146,5/16/2014,Cindy Chapman,West,Technology,56.4,3,0,3.384
CA-2015-157343,6/7/2015,Harold Dahlen,East,Office Supplies,18.312,4,0.7,-12.208
CA-2015-157343,6/7/2015,Harold Dahlen,East,Office Supplies,25.92,5,0.2,9.072
CA-2015-157343,6/7/2015,Harold Dahlen,East,Office Supplies,8.016,3,0.2,1.002
CA-2017-147354,3/9/2017,Karl Braun,West,Technology,479.984,2,0.2,59.998
CA-2017-147354,3/9/2017,Karl Braun,West,Office Supplies,30.84,5,0.2,9.6375
CA-2015-157287,12/22/2015,Harold Ryan,East,Office Supplies,33.568,2,0.2,1.6784
CA-2015-157287,12/22/2015,Harold Ryan,East,Furniture,422.625,7,0.3,0
CA-2014-137575,8/6/2014,Trudy Brown,East,Technology,199.98,2,0,83.9916
